filename,width,height,class,xmin,ymin,xmax,ymax
IMG_0018.JPEG,1536,2048,cereal,429,849,793,1296
IMG_0018.JPEG,1536,2048,cereal,793,847,1105,1278
IMG_0018.JPEG,1536,2048,cereal,1135,881,1412,1274
IMG_0018.JPEG,1536,2048,cereal,561,1449,808,1804
IMG_0018.JPEG,1536,2048,cereal,839,1438,1074,1800
IMG_0018.JPEG,1536,2048,cereal,1048,1347,1291,1649
IMG_0018.JPEG,1536,2048,cereal,1386,1347,1536,1766
IMG_0018.JPEG,1536,2048,cereal,1218,6,1536,542
IMG_0018.JPEG,1536,2048,cereal,263,1461,548,1810
IMG_0019.JPEG,1536,2048,cereal,91,917,510,1374
IMG_0019.JPEG,1536,2048,cereal,505,842,874,1347
IMG_0019.JPEG,1536,2048,cereal,895,761,1233,1334
IMG_0019.JPEG,1536,2048,cereal,1267,725,1536,1336
IMG_0019.JPEG,1536,2048,cereal,531,1449,869,1900
IMG_0019.JPEG,1536,2048,cereal,895,1508,1195,1887
IMG_0019.JPEG,1536,2048,cereal,244,1444,554,1766
IMG_0019.JPEG,1536,2048,cereal,1,1532,176,1959
IMG_0019.JPEG,1536,2048,cereal,8,2,484,498
IMG_0019.JPEG,1536,2048,cereal,495,6,914,500
IMG_0019.JPEG,1536,2048,cereal,944,8,1329,500
IMG_0020.JPEG,1536,2048,cereal,295,93,610,604
IMG_0020.JPEG,1536,2048,cereal,614,113,886,604
IMG_0020.JPEG,1536,2048,cereal,905,187,1144,604
IMG_0020.JPEG,1536,2048,cereal,1174,200,1391,619
IMG_0020.JPEG,1536,2048,cereal,31,857,344,1215
IMG_0020.JPEG,1536,2048,cereal,335,891,616,1206
IMG_0020.JPEG,1536,2048,cereal,622,832,863,1176
IMG_0020.JPEG,1536,2048,cereal,863,774,1105,1181
IMG_0020.JPEG,1536,2048,cereal,1127,755,1329,1161
IMG_0020.JPEG,1536,2048,cereal,1357,744,1536,1144
IMG_0020.JPEG,1536,2048,cereal,380,1270,616,1549
IMG_0020.JPEG,1536,2048,cereal,152,1372,395,1642
IMG_0020.JPEG,1536,2048,cereal,633,1706,842,1966
IMG_0020.JPEG,1536,2048,cereal,857,1651,1050,1889
IMG_0020.JPEG,1536,2048,cereal,1048,1627,1233,1870
IMG_0020.JPEG,1536,2048,cereal,1269,1608,1448,1866
IMG_0020.JPEG,1536,2048,cereal,633,1272,863,1604
IMG_0020.JPEG,1536,2048,cereal,878,1310,1078,1591
IMG_0020.JPEG,1536,2048,cereal,1291,1213,1452,1540
IMG_0021.JPEG,1536,2048,cereal,48,204,393,691
IMG_0021.JPEG,1536,2048,cereal,386,253,661,698
IMG_0021.JPEG,1536,2048,cereal,657,242,888,691
IMG_0021.JPEG,1536,2048,cereal,893,261,1099,681
IMG_0021.JPEG,1536,2048,cereal,88,891,410,1315
IMG_0021.JPEG,1536,2048,cereal,397,851,650,1272
IMG_0021.JPEG,1536,2048,cereal,652,836,874,1234
IMG_0021.JPEG,1536,2048,cereal,880,817,1071,1202
IMG_0021.JPEG,1536,2048,cereal,152,1487,422,1791
IMG_0021.JPEG,1536,2048,cereal,644,1313,842,1653
IMG_0021.JPEG,1536,2048,cereal,829,1278,1033,1585
IMG_0021.JPEG,1536,2048,cereal,869,1678,1061,1972
IMG_0021.JPEG,1536,2048,cereal,659,1727,861,2027
IMG_0021.JPEG,1536,2048,cereal,427,1810,650,2048
IMG_0022.JPEG,1536,2048,cereal,1310,98,1536,610
IMG_0022.JPEG,1536,2048,cereal,993,147,1261,591
IMG_0022.JPEG,1536,2048,cereal,718,172,942,610
IMG_0022.JPEG,1536,2048,cereal,459,261,680,591
IMG_0022.JPEG,1536,2048,cereal,276,289,457,604
IMG_0022.JPEG,1536,2048,cereal,93,323,274,604
IMG_0022.JPEG,1536,2048,cereal,59,747,235,1061
IMG_0022.JPEG,1536,2048,cereal,229,698,435,1106
IMG_0022.JPEG,1536,2048,cereal,439,700,644,1136
IMG_0022.JPEG,1536,2048,cereal,659,706,886,1191
IMG_0022.JPEG,1536,2048,cereal,925,738,1174,1238
IMG_0022.JPEG,1536,2048,cereal,1220,815,1512,1319
IMG_0022.JPEG,1536,2048,cereal,135,1164,282,1470
IMG_0022.JPEG,1536,2048,cereal,257,1147,459,1530
IMG_0022.JPEG,1536,2048,cereal,471,1221,659,1606
IMG_0022.JPEG,1536,2048,cereal,659,1261,882,1700
IMG_0022.JPEG,1536,2048,cereal,897,1276,1133,1772
IMG_0022.JPEG,1536,2048,cereal,1186,1355,1488,1889
IMG_0022.JPEG,1536,2048,cereal,171,1489,320,1832
IMG_0022.JPEG,1536,2048,cereal,3,1442,150,1766
IMG_0022.JPEG,1536,2048,cereal,471,1602,627,1974
IMG_0022.JPEG,1536,2048,cereal,620,1681,791,2048
IMG_0022.JPEG,1536,2048,cereal,803,1749,1018,2048
IMG_0023.JPEG,1536,2048,cereal,1237,196,1420,568
IMG_0023.JPEG,1536,2048,cereal,1031,289,1184,576
IMG_0023.JPEG,1536,2048,cereal,893,327,1020,589
IMG_0023.JPEG,1536,2048,cereal,759,372,880,600
IMG_0023.JPEG,1536,2048,cereal,661,391,759,598
IMG_0023.JPEG,1536,2048,cereal,1163,681,1335,1134
IMG_0023.JPEG,1536,2048,cereal,988,685,1152,1078
IMG_0023.JPEG,1536,2048,cereal,829,676,974,1025
IMG_0023.JPEG,1536,2048,cereal,1346,710,1536,1174
IMG_0023.JPEG,1536,2048,cereal,1333,1225,1536,1708
IMG_0023.JPEG,1536,2048,cereal,1129,1181,1333,1627
IMG_0023.JPEG,1536,2048,cereal,982,1115,1125,1510
IMG_0023.JPEG,1536,2048,cereal,829,1053,978,1410
IMG_0023.JPEG,1536,2048,cereal,1229,1657,1431,2048
IMG_0023.JPEG,1536,2048,cereal,657,1287,737,1572
IMG_0023.JPEG,1536,2048,cereal,739,1330,837,1619
IMG_0023.JPEG,1536,2048,cereal,1069,1572,1222,2008
IMG_0023.JPEG,1536,2048,cereal,971,1481,1101,1847
IMG_0024.JPEG,1536,2048,cereal,846,57,1150,557
IMG_0024.JPEG,1536,2048,cereal,1197,10,1525,544
IMG_0024.JPEG,1536,2048,cereal,512,72,814,564
IMG_0024.JPEG,1536,2048,cereal,218,83,503,534
IMG_0024.JPEG,1536,2048,cereal,1,651,178,1093
IMG_0024.JPEG,1536,2048,cereal,199,661,476,1125
IMG_0024.JPEG,1536,2048,cereal,786,664,1050,1172
IMG_0024.JPEG,1536,2048,cereal,497,721,763,1142
IMG_0024.JPEG,1536,2048,cereal,1,1213,235,1581
IMG_0024.JPEG,1536,2048,cereal,248,1204,516,1619
IMG_0024.JPEG,1536,2048,cereal,525,1223,776,1655
IMG_0024.JPEG,1536,2048,cereal,1076,1287,1327,1736
IMG_0024.JPEG,1536,2048,cereal,1350,1332,1536,1764
IMG_0024.JPEG,1536,2048,cereal,188,1668,425,2040
IMG_0024.JPEG,1536,2048,cereal,412,1698,661,2048
IMG_0024.JPEG,1536,2048,cereal,788,1749,1103,2048
IMG_0024.JPEG,1536,2048,cereal,3,1640,210,2010
IMG_0024.JPEG,1536,2048,cereal,1246,1810,1499,2048
IMG_0025.JPEG,1536,2048,cereal,886,78,1131,576
IMG_0025.JPEG,1536,2048,cereal,727,147,895,581
IMG_0025.JPEG,1536,2048,cereal,614,198,729,581
IMG_0025.JPEG,1536,2048,cereal,508,259,601,593
IMG_0025.JPEG,1536,2048,cereal,1001,702,1254,1306
IMG_0025.JPEG,1536,2048,cereal,803,693,1010,1121
IMG_0025.JPEG,1536,2048,cereal,680,672,829,1098
IMG_0025.JPEG,1536,2048,cereal,571,655,691,1059
IMG_0025.JPEG,1536,2048,cereal,552,1121,669,1425
IMG_0025.JPEG,1536,2048,cereal,422,270,522,596
IMG_0025.JPEG,1536,2048,cereal,342,330,427,602
IMG_0025.JPEG,1536,2048,cereal,286,319,354,591
IMG_0025.JPEG,1536,2048,cereal,222,364,297,600
IMG_0025.JPEG,1536,2048,cereal,184,370,231,600
IMG_0025.JPEG,1536,2048,cereal,139,389,193,598
IMG_0025.JPEG,1536,2048,cereal,457,708,554,1006
IMG_0025.JPEG,1536,2048,cereal,395,676,471,966
IMG_0025.JPEG,1536,2048,cereal,325,678,395,947
IMG_0025.JPEG,1536,2048,cereal,212,642,276,870
IMG_0025.JPEG,1536,2048,cereal,157,636,212,859
IMG_0025.JPEG,1536,2048,cereal,320,978,403,1255
IMG_0025.JPEG,1536,2048,cereal,399,1004,476,1310
IMG_0025.JPEG,1536,2048,cereal,465,1038,546,1398
IMG_0025.JPEG,1536,2048,cereal,661,1538,788,1951
IMG_0025.JPEG,1536,2048,cereal,550,1461,642,1819
IMG_0025.JPEG,1536,2048,cereal,467,1402,544,1730
IMG_0025.JPEG,1536,2048,cereal,405,1340,465,1623
IMG_0025.JPEG,1536,2048,cereal,348,1278,416,1551
IMG_0025.JPEG,1536,2048,cereal,269,938,333,1234
IMG_0025.JPEG,1536,2048,cereal,142,889,197,1091
IMG_0025.JPEG,1536,2048,cereal,231,927,278,1166
IMG_0025.JPEG,1536,2048,cereal,1233,1478,1484,2044
IMG_0025.JPEG,1536,2048,cereal,914,1766,1097,2048
IMG_0028.JPEG,1536,2048,cereal,431,696,727,1098
IMG_0028.JPEG,1536,2048,cereal,722,596,1020,1102
IMG_0028.JPEG,1536,2048,cereal,1037,591,1318,1115
IMG_0028.JPEG,1536,2048,cereal,1354,585,1536,1130
IMG_0028.JPEG,1536,2048,cereal,1218,8,1527,487
IMG_0028.JPEG,1536,2048,cereal,863,1,1180,483
IMG_0028.JPEG,1536,2048,cereal,510,4,846,478
IMG_0028.JPEG,1536,2048,cereal,174,6,503,483
IMG_0028.JPEG,1536,2048,cereal,1,4,148,487
IMG_0028.JPEG,1536,2048,cereal,139,649,431,1096
IMG_0028.JPEG,1536,2048,cereal,1,676,116,1087
IMG_0028.JPEG,1536,2048,cereal,520,1202,769,1598
IMG_0028.JPEG,1536,2048,cereal,244,1217,510,1598
IMG_0028.JPEG,1536,2048,cereal,1,1208,218,1615
IMG_0028.JPEG,1536,2048,cereal,993,1666,1212,2013
IMG_0028.JPEG,1536,2048,cereal,801,1193,1033,1593
IMG_0028.JPEG,1536,2048,cereal,727,1672,967,2019
IMG_0028.JPEG,1536,2048,cereal,463,1689,714,2010
IMG_0028.JPEG,1536,2048,cereal,218,1687,454,2000
IMG_0028.JPEG,1536,2048,cereal,1,1666,199,1981
IMG_0029.JPEG,1536,2048,cereal,80,2,471,461
IMG_0029.JPEG,1536,2048,cereal,491,2,899,461
IMG_0029.JPEG,1536,2048,cereal,950,8,1335,476
IMG_0029.JPEG,1536,2048,cereal,1,653,331,1204
IMG_0029.JPEG,1536,2048,cereal,784,727,1144,1264
IMG_0029.JPEG,1536,2048,cereal,1176,700,1536,1308
IMG_0029.JPEG,1536,2048,cereal,52,1351,361,1793
IMG_0029.JPEG,1536,2048,cereal,344,1357,744,1836
IMG_0029.JPEG,1536,2048,cereal,746,1385,1116,1872
IMG_0029.JPEG,1536,2048,cereal,1188,1427,1499,1904
IMG_0030.JPEG,1536,2048,cereal,697,55,959,508
IMG_0030.JPEG,1536,2048,cereal,959,6,1261,489
IMG_0030.JPEG,1536,2048,cereal,1301,4,1536,493
IMG_0030.JPEG,1536,2048,cereal,1052,666,1401,1217
IMG_0030.JPEG,1536,2048,cereal,729,661,1010,1132
IMG_0030.JPEG,1536,2048,cereal,529,698,727,1089
IMG_0030.JPEG,1536,2048,cereal,159,647,371,955
IMG_0030.JPEG,1536,2048,cereal,1080,1336,1318,1804
IMG_0030.JPEG,1536,2048,cereal,1329,1372,1536,1898
IMG_0030.JPEG,1536,2048,cereal,576,1187,776,1547
IMG_0030.JPEG,1536,2048,cereal,405,1070,571,1461
IMG_0030.JPEG,1536,2048,cereal,239,1061,403,1385
IMG_0030.JPEG,1536,2048,cereal,97,1013,244,1319
IMG_0030.JPEG,1536,2048,cereal,839,1681,1059,2048
IMG_0030.JPEG,1536,2048,cereal,650,1651,820,1953
IMG_0030.JPEG,1536,2048,cereal,480,1544,625,1851
IMG_0030.JPEG,1536,2048,cereal,325,1466,488,1785
IMG_0030.JPEG,1536,2048,cereal,212,1436,333,1672
IMG_0030.JPEG,1536,2048,cereal,120,1351,237,1610
IMG_0030.JPEG,1536,2048,cereal,37,1321,135,1559
IMG_0030.JPEG,1536,2048,cereal,299,174,508,544
IMG_0030.JPEG,1536,2048,cereal,171,191,350,544
IMG_0030.JPEG,1536,2048,cereal,48,225,201,544
IMG_0030.JPEG,1536,2048,cereal,1,644,86,930
IMG_0031.JPEG,1536,2048,cereal,1076,776,1367,1298
IMG_0031.JPEG,1536,2048,cereal,884,825,1050,1200
IMG_0031.JPEG,1536,2048,cereal,1401,798,1536,1353
IMG_0031.JPEG,1536,2048,cereal,1363,155,1536,655
IMG_0031.JPEG,1536,2048,cereal,1076,219,1331,674
IMG_0031.JPEG,1536,2048,cereal,708,332,876,664
IMG_0031.JPEG,1536,2048,cereal,582,349,718,672
IMG_0031.JPEG,1536,2048,cereal,457,376,565,672
IMG_0031.JPEG,1536,2048,cereal,357,406,461,668
IMG_0031.JPEG,1536,2048,cereal,286,461,365,659
IMG_0031.JPEG,1536,2048,cereal,205,478,282,672
IMG_0031.JPEG,1536,2048,cereal,235,736,318,989
IMG_0031.JPEG,1536,2048,cereal,318,753,433,1025
IMG_0031.JPEG,1536,2048,cereal,516,744,676,1072
IMG_0031.JPEG,1536,2048,cereal,237,1036,344,1278
IMG_0031.JPEG,1536,2048,cereal,425,1083,544,1393
IMG_0031.JPEG,1536,2048,cereal,548,1142,686,1498
IMG_0031.JPEG,1536,2048,cereal,686,1161,869,1591
IMG_0031.JPEG,1536,2048,cereal,878,1302,1059,1696
IMG_0031.JPEG,1536,2048,cereal,1395,1483,1536,1953
IMG_0031.JPEG,1536,2048,cereal,759,1664,897,1974
IMG_0031.JPEG,1536,2048,cereal,912,1774,1091,2048
IMG_0031.JPEG,1536,2048,cereal,608,1542,761,1887
IMG_0031.JPEG,1536,2048,cereal,488,1487,618,1808
IMG_0031.JPEG,1536,2048,cereal,414,1438,516,1700
IMG_0031.JPEG,1536,2048,cereal,337,1383,433,1615
IMG_0031.JPEG,1536,2048,cereal,263,1317,348,1544
IMG_0031.JPEG,1536,2048,cereal,278,25,380,287
IMG_0031.JPEG,1536,2048,cereal,184,81,278,313
IMG_0032.JPEG,1536,2048,cereal,1,176,263,542
IMG_0032.JPEG,1536,2048,cereal,269,142,535,572
IMG_0032.JPEG,1536,2048,cereal,544,170,805,568
IMG_0032.JPEG,1536,2048,cereal,797,127,1063,530
IMG_0032.JPEG,1536,2048,cereal,1082,178,1325,555
IMG_0032.JPEG,1536,2048,cereal,1348,178,1536,555
IMG_0032.JPEG,1536,2048,cereal,1,702,201,1070
IMG_0032.JPEG,1536,2048,cereal,495,725,722,1061
IMG_0032.JPEG,1536,2048,cereal,731,687,965,1053
IMG_0032.JPEG,1536,2048,cereal,978,730,1208,1044
IMG_0032.JPEG,1536,2048,cereal,1225,647,1431,1038
IMG_0032.JPEG,1536,2048,cereal,1254,1121,1439,1455
IMG_0032.JPEG,1536,2048,cereal,1008,1127,1233,1470
IMG_0032.JPEG,1536,2048,cereal,788,1151,1001,1476
IMG_0032.JPEG,1536,2048,cereal,512,1166,776,1481
IMG_0032.JPEG,1536,2048,cereal,212,1164,493,1481
IMG_0032.JPEG,1536,2048,cereal,8,1200,222,1491
IMG_0032.JPEG,1536,2048,cereal,93,1604,305,1855
IMG_0032.JPEG,1536,2048,cereal,329,1547,510,1870
IMG_0032.JPEG,1536,2048,cereal,516,1551,725,1836
IMG_0032.JPEG,1536,2048,cereal,720,1553,931,1844
IMG_0032.JPEG,1536,2048,cereal,935,1566,1144,1851
IMG_0032.JPEG,1536,2048,cereal,1159,1540,1359,1832
IMG_0032.JPEG,1536,2048,cereal,1376,1523,1536,1823
IMG_0032.JPEG,1536,2048,cereal,1,1555,69,1891
IMG_0033.JPEG,1536,2048,cereal,1,759,301,1227
IMG_0033.JPEG,1536,2048,cereal,44,1723,297,2048
IMG_0033.JPEG,1536,2048,cereal,295,1683,503,2015
IMG_0033.JPEG,1536,2048,cereal,1195,708,1269,947
IMG_0033.JPEG,1536,2048,cereal,1267,710,1339,917
IMG_0033.JPEG,1536,2048,cereal,1337,700,1388,906
IMG_0033.JPEG,1536,2048,cereal,1380,708,1439,893
IMG_0033.JPEG,1536,2048,cereal,1425,727,1480,887
IMG_0033.JPEG,1536,2048,cereal,1480,710,1535,878
IMG_0033.JPEG,1536,2048,cereal,1182,993,1254,1202
IMG_0033.JPEG,1536,2048,cereal,1261,989,1316,1159
IMG_0033.JPEG,1536,2048,cereal,1327,959,1382,1130
IMG_0033.JPEG,1536,2048,cereal,1374,944,1422,1113
IMG_0033.JPEG,1536,2048,cereal,1412,917,1484,1098
IMG_0033.JPEG,1536,2048,cereal,995,1338,1076,1581
IMG_0033.JPEG,1536,2048,cereal,1059,1300,1167,1519
IMG_0033.JPEG,1536,2048,cereal,1169,1247,1265,1444
IMG_0033.JPEG,1536,2048,cereal,1257,1196,1325,1402
IMG_0033.JPEG,1536,2048,cereal,1310,1157,1382,1357
IMG_0033.JPEG,1536,2048,cereal,1374,1142,1431,1342
IMG_0034.JPEG,1536,2048,cereal,484,710,680,1025
IMG_0034.JPEG,1536,2048,cereal,669,738,882,1061
IMG_0034.JPEG,1536,2048,cereal,891,719,1120,1087
IMG_0034.JPEG,1536,2048,cereal,1146,742,1410,1138
IMG_0034.JPEG,1536,2048,cereal,1237,1270,1429,1598
IMG_0034.JPEG,1536,2048,cereal,1437,770,1536,1166
IMG_0034.JPEG,1536,2048,cereal,550,1506,691,1742
IMG_0034.JPEG,1536,2048,cereal,684,1566,871,1798
IMG_0034.JPEG,1536,2048,cereal,874,1585,1088,1889
IMG_0034.JPEG,1536,2048,cereal,1097,1666,1327,1985
IMG_0034.JPEG,1536,2048,cereal,1342,1730,1536,2048
IMG_0035.JPEG,1536,2048,cereal,239,4,595,598
IMG_0035.JPEG,1536,2048,cereal,1,1,248,600
IMG_0035.JPEG,1536,2048,cereal,593,27,880,627
IMG_0035.JPEG,1536,2048,cereal,876,151,1059,642
IMG_0035.JPEG,1536,2048,cereal,1071,204,1237,625
IMG_0035.JPEG,1536,2048,cereal,1235,255,1350,642
IMG_0035.JPEG,1536,2048,cereal,1363,300,1450,640
IMG_0035.JPEG,1536,2048,cereal,1450,349,1535,621
IMG_0035.JPEG,1536,2048,cereal,82,798,516,1344
IMG_0035.JPEG,1536,2048,cereal,501,755,805,1255
IMG_0035.JPEG,1536,2048,cereal,803,744,1014,1164
IMG_0035.JPEG,1536,2048,cereal,1010,727,1186,1085
IMG_0035.JPEG,1536,2048,cereal,1171,710,1325,1051
IMG_0035.JPEG,1536,2048,cereal,1386,674,1501,957
IMG_0035.JPEG,1536,2048,cereal,1,1515,314,2048
IMG_0035.JPEG,1536,2048,cereal,318,1378,629,1940
IMG_0035.JPEG,1536,2048,cereal,614,1315,884,1708
IMG_0035.JPEG,1536,2048,cereal,837,1230,1035,1591
IMG_0035.JPEG,1536,2048,cereal,1031,1157,1171,1472
IMG_0035.JPEG,1536,2048,cereal,1167,1108,1286,1368
IMG_0035.JPEG,1536,2048,cereal,1288,1061,1382,1332
IMG_0035.JPEG,1536,2048,cereal,1395,998,1495,1272
IMG_0035.JPEG,1536,2048,cereal,654,1725,857,2048
IMG_0035.JPEG,1536,2048,cereal,997,1606,1139,1913
IMG_0035.JPEG,1536,2048,cereal,1110,1498,1235,1789
IMG_0035.JPEG,1536,2048,cereal,1216,1421,1331,1678
IMG_0035.JPEG,1536,2048,cereal,1322,1357,1422,1606
IMG_0036.JPEG,1536,2048,cereal,210,2,578,536
IMG_0036.JPEG,1536,2048,cereal,567,32,837,549
IMG_0036.JPEG,1536,2048,cereal,827,96,1046,542
IMG_0036.JPEG,1536,2048,cereal,1065,147,1203,572
IMG_0036.JPEG,1536,2048,cereal,1216,191,1342,559
IMG_0036.JPEG,1536,2048,cereal,1337,244,1431,574
IMG_0036.JPEG,1536,2048,cereal,1,17,176,527
IMG_0036.JPEG,1536,2048,cereal,165,674,525,1161
IMG_0036.JPEG,1536,2048,cereal,531,672,774,1066
IMG_0036.JPEG,1536,2048,cereal,788,670,980,1034
IMG_0036.JPEG,1536,2048,cereal,991,632,1159,978
IMG_0036.JPEG,1536,2048,cereal,1259,606,1397,910
IMG_0036.JPEG,1536,2048,cereal,3,1289,316,1785
IMG_0036.JPEG,1536,2048,cereal,320,1208,618,1672
IMG_0036.JPEG,1536,2048,cereal,588,1144,816,1527
IMG_0036.JPEG,1536,2048,cereal,780,1078,988,1404
IMG_0036.JPEG,1536,2048,cereal,965,1038,1131,1330
IMG_0036.JPEG,1536,2048,cereal,1127,972,1250,1285
IMG_0036.JPEG,1536,2048,cereal,1263,949,1376,1230
IMG_0036.JPEG,1536,2048,cereal,786,1540,944,1827
IMG_0036.JPEG,1536,2048,cereal,933,1457,1061,1706
IMG_0036.JPEG,1536,2048,cereal,1059,1374,1180,1640
